Sequence Name,Sequence Description,Blast Top Hit Description (HSP),Blast Min E-Value,Blast Hit Taxonomy Name,Annotation GO ID,Annotation GO Term,Enzyme Code,Enzyme Name,InterPro Accession,InterPro Name
Xele.ptg000001l.366_1,RecName: Full=TPR repeat-containing thioredoxin TTL1; AltName: Full=Tetratricopeptide repeat thioredoxin-like 1 [Arabidopsis thaliana],sp|Q9MAH1.1|RecName: Full=TPR repeat-containing thioredoxin TTL1 AltName: Full=Tetratricopeptide repeat thioredoxin-like 1 [Arabidopsis thaliana],5.9E-92,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0004721;GO:0005515;GO:0005635;GO:0005829;GO:0005886;GO:0006810;GO:0009651;GO:0009734;GO:0009742;GO:0009789;GO:0010017;GO:0010019;GO:0010305;GO:0046906;GO:0048731;GO:0051641;GO:1902325,phosphoprotein phosphatase activity;protein binding;nuclear envelope;cytosol;plasma membrane;transport;response to salt stress;auxin-activated signaling pathway;brassinosteroid mediated signaling pathway;positive regulation of abscisic acid-activated signaling pathway;red or far-red light signaling pathway;chloroplast-nucleus signaling pathway;leaf vascular tissue pattern formation;tetrapyrrole binding;system development;cellular localization;negative regulation of chlorophyll biosynthetic process,EC:3.1.3,Acting on ester bonds,,
Xele.ptg000001l.331_1,RecName: Full=Diacylglycerol O-acyltransferase 1; Short=AtDGAT1; AltName: Full=Protein TRIACYLGLYCEROL 1 [Arabidopsis thaliana],sp|Q9SLD2.2|RecName: Full=Diacylglycerol O-acyltransferase 1 Short=AtDGAT1 AltName: Full=Protein TRIACYLGLYCEROL 1 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana,GO:0004144;GO:0005515;GO:0005789;GO:0005811;GO:0006071;GO:0009409;GO:0009651;GO:0009737;GO:0009749;GO:0009793;GO:0010030;GO:0019432;GO:0031969;GO:0045995,diacylglycerol O-acyltransferase activity;protein binding;endoplasmic reticulum membrane;lipid droplet;glycerol metabolic process;response to cold;response to salt stress;response to abscisic acid;response to glucose;embryo development ending in seed dormancy;positive regulation of seed germination;triglyceride biosynthetic process;chloroplast membrane;regulation of embryonic development,EC:2.3.1.20,diacylglycerol O-acyltransferase,,
Xele.ptg000001l.89_1,RecName: Full=Calmodulin-binding receptor-like cytoplasmic kinase 3; Flags: Precursor [Arabidopsis thaliana],sp|Q9ASQ5.1|RecName: Full=Calmodulin-binding receptor-like cytoplasmic kinase 3 Flags: Precursor [Arabidopsis thaliana],3.1E-155,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0004683;GO:0005516;GO:0005777;GO:0009409;GO:0009555;GO:0009651;GO:0009737;GO:0009826;GO:0010118;GO:0010483;GO:0016324;GO:0042542;GO:0043410;GO:0043680;GO:0045088;GO:0046777;GO:0048364;GO:0050832;GO:0071323;GO:0090404;GO:1900426;GO:1900459,calmodulin-dependent protein kinase activity;calmodulin binding;peroxisome;response to cold;pollen development;response to salt stress;response to abscisic acid;unidimensional cell growth;stomatal movement;pollen tube reception;apical plasma membrane;response to hydrogen peroxide;positive regulation of MAPK cascade;filiform apparatus;regulation of innate immune response;protein autophosphorylation;root development;defense response to fungus;cellular response to chitin;pollen tube tip;positive regulation of defense response to bacterium;positive regulation of brassinosteroid mediated signaling pathway,EC:2.7.11.17,calcium/calmodulin-dependent protein kinase,,
Xele.ptg000001l.178_1,RecName: Full=Disease resistance protein RRS1; AltName: Full=Disease resistance protein RCH2; AltName: Full=Disease resistance protein SLH1; AltName: Full=Probable WRKY transcription factor 52; AltName: Full=Protein RPS4-homolog; AltName: Full=Protein SENSITIVE TO LOW HUMIDITY 1; AltName: Full=Resistance to Colletotrichum higginsianum 2 protein; AltName: Full=Resistance to Ralstonia solanacearum 1 protein; AltName: Full=WRKY DNA-binding protein 52 [Arabidopsis thaliana],sp|O04609.1|RecName: Full=WRKY transcription factor 22 AltName: Full=WRKY DNA-binding protein 22 [Arabidopsis thaliana],2.8E-54,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0002758;GO:0003700;GO:0005516;GO:0005524;GO:0005634;GO:0007263;GO:0009555;GO:0009682;GO:0009739;GO:0009793;GO:0019760;GO:0042659;GO:0042802;GO:0043531;GO:0045892;GO:1900057;GO:2000022,transcription cis-regulatory region binding;innate immune response-activating signaling pathway;DNA-binding transcription factor activity;calmodulin binding;ATP binding;nucleus;nitric oxide mediated signal transduction;pollen development;induced systemic resistance;response to gibberellin;embryo development ending in seed dormancy;glucosinolate metabolic process;regulation of cell fate specification;identical protein binding;ADP binding;negative regulation of DNA-templated transcription;positive regulation of leaf senescence;regulation of jasmonic acid mediated signaling pathway,,,,
Xele.ptg000001l.578_1,RecName: Full=Isoprenylcysteine alpha-carbonyl methylesterase ICME; AltName: Full=Isoprenylcysteine methylesterase; AltName: Full=Prenylcysteine methylesterase; Short=AtPCME [Arabidopsis thaliana],sp|Q94AS5.1|RecName: Full=Isoprenylcysteine alpha-carbonyl methylesterase ICME AltName: Full=Isoprenylcysteine methylesterase AltName: Full=Prenylcysteine methylesterase Short=AtPCME [Arabidopsis thaliana],3.2E-180,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000139;GO:0005789;GO:0009737;GO:0010296,Golgi membrane;endoplasmic reticulum membrane;response to abscisic acid;prenylcysteine methylesterase activity,EC:3.1.1,Acting on ester bonds,,
Xele.ptg000001l.197_1,RecName: Full=BTB/POZ domain-containing protein POB1; AltName: Full=POZ/BTB CONTAINING-PROTEIN 1; Short=AtPOB1 [Arabidopsis thaliana],sp|Q9FPW6.2|RecName: Full=BTB/POZ domain-containing protein POB1 AltName: Full=POZ/BTB CONTAINING-PROTEIN 1 Short=AtPOB1 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005634;GO:0009737;GO:0010114;GO:0016567;GO:0042803;GO:0046982,nucleus;response to abscisic acid;response to red light;protein ubiquitination;protein homodimerization activity;protein heterodimerization activity,,,,
Xele.ptg000001l.66_1,RecName: Full=Zinc finger protein 3 [Arabidopsis thaliana],sp|Q39262.1|RecName: Full=Zinc finger protein 3 [Arabidopsis thaliana],2.0E-20,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0003700;GO:0005515;GO:0005634;GO:0006355;GO:0009736;GO:0009740;GO:0009788;GO:0009910;GO:0010090;GO:0010582;GO:0019760;GO:0042752;GO:0046872;GO:0048579;GO:0060862,transcription cis-regulatory region binding;DNA-binding transcription factor activity;protein binding;nucleus;regulation of DNA-templated transcription;cytokinin-activated signaling pathway;gibberellic acid mediated signaling pathway;negative regulation of abscisic acid-activated signaling pathway;negative regulation of flower development;trichome morphogenesis;floral meristem determinacy;glucosinolate metabolic process;regulation of circadian rhythm;metal ion binding;negative regulation of long-day photoperiodism, flowering;negative regulation of floral organ abscission,,,,
Xele.ptg000001l.14_1,RecName: Full=Transcription factor SRM1; AltName: Full=Myb-related protein SRM1; AltName: Full=Protein SALT-RELATED MYB 1 [Arabidopsis thaliana],sp|Q9FNN6.1|RecName: Full=Transcription factor SRM1 AltName: Full=Myb-related protein SRM1 AltName: Full=Protein SALT-RELATED MYB 1 [Arabidopsis thaliana],3.5E-62,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000122;GO:0000976;GO:0003700;GO:0005515;GO:0005634;GO:0008270;GO:0009409;GO:0009414;GO:0009646;GO:0009723;GO:0009734;GO:0009739;GO:0009751;GO:0009787;GO:0009845;GO:0009909;GO:0010116;GO:0010150;GO:0010600;GO:0010628;GO:0030307;GO:0032922;GO:0042753;GO:0042754;GO:0043433;GO:0045944;GO:0048527;GO:0048574;GO:0090697;GO:0140964;GO:1901001;GO:1901371;GO:1905615;GO:2000469,negative regulation of transcription by RNA polymerase II;transcription cis-regulatory region binding;DNA-binding transcription factor activity;protein binding;nucleus;zinc ion binding;response to cold;response to water deprivation;response to absence of light;response to ethylene;auxin-activated signaling pathway;response to gibberellin;response to salicylic acid;regulation of abscisic acid-activated signaling pathway;seed germination;regulation of flower development;positive regulation of abscisic acid biosynthetic process;leaf senescence;regulation of auxin biosynthetic process;positive regulation of gene expression;positive regulation of cell growth;circadian regulation of gene expression;positive regulation of circadian rhythm;negative regulation of circadian rhythm;negative regulation of DNA-binding transcription factor activity;positive regulation of transcription by RNA polymerase II;lateral root development;long-day photoperiodism, flowering;post-embryonic plant organ morphogenesis;intracellular auxin homeostasis;negative regulation of response to salt stress;regulation of leaf morphogenesis;positive regulation of developmental vegetative growth;negative regulation of peroxidase activity,,,,
Xele.ptg000001l.621_1,RecName: Full=Zinc finger protein GIS3; AltName: Full=Protein GLABROUS INFLORESCENCE STEMS 3 [Arabidopsis thaliana],sp|Q9C9H1.1|RecName: Full=Zinc finger protein GIS3 AltName: Full=Protein GLABROUS INFLORESCENCE STEMS 3 [Arabidopsis thaliana],1.7E-38,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0003700;GO:0005634;GO:0006355;GO:0008361;GO:0009409;GO:0009640;GO:0009735;GO:0009739;GO:0009788;GO:0009909;GO:0010090;GO:0010093;GO:0010582;GO:0019760;GO:0042127;GO:0046982;GO:0048440;GO:0048441;GO:0048653;GO:0048765;GO:0051973;GO:0060862;GO:0090691,transcription cis-regulatory region binding;DNA-binding transcription factor activity;nucleus;regulation of DNA-templated transcription;regulation of cell size;response to cold;photomorphogenesis;response to cytokinin;response to gibberellin;negative regulation of abscisic acid-activated signaling pathway;regulation of flower development;trichome morphogenesis;specification of floral organ identity;floral meristem determinacy;glucosinolate metabolic process;regulation of cell population proliferation;protein heterodimerization activity;carpel development;petal development;anther development;root hair cell differentiation;positive regulation of telomerase activity;negative regulation of floral organ abscission;formation of plant organ boundary,,,,
Xele.ptg000001l.427_1,RecName: Full=Rac-like GTP-binding protein ARAC7; AltName: Full=GTPase protein ROP9 [Arabidopsis thaliana],sp|O82480.1|RecName: Full=Rac-like GTP-binding protein ARAC7 AltName: Full=GTPase protein ROP9 [Arabidopsis thaliana],5.1E-128,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000421;GO:0003924;GO:0005525;GO:0005634;GO:0005794;GO:0005856;GO:0005886;GO:0006914;GO:0007264;GO:0009416;GO:0009531;GO:0009788;GO:0009860;GO:0010119;GO:0010928;GO:0019901;GO:0019903;GO:0043622;GO:0048766;GO:0048767;GO:0051211;GO:2001009,autophagosome membrane;GTPase activity;GTP binding;nucleus;Golgi apparatus;cytoskeleton;plasma membrane;autophagy;small GTPase-mediated signal transduction;response to light stimulus;secondary cell wall;negative regulation of abscisic acid-activated signaling pathway;pollen tube growth;regulation of stomatal movement;regulation of auxin mediated signaling pathway;protein kinase binding;protein phosphatase binding;cortical microtubule organization;root hair initiation;root hair elongation;anisotropic cell growth;regulation of plant-type cell wall cellulose biosynthetic process,EC:3.6.1.15,nucleoside-triphosphate phosphatase,,
Xele.ptg000001l.146_1,RecName: Full=Integrin-linked protein kinase 1; AltName: Full=Ankyrin protein kinase 1 [Arabidopsis thaliana],sp|F4IS56.1|RecName: Full=Integrin-linked protein kinase 1 AltName: Full=Ankyrin protein kinase 1 [Arabidopsis thaliana],4.6E-130,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000325;GO:0001666;GO:0002831;GO:0004709;GO:0004712;GO:0004713;GO:0005515;GO:0005768;GO:0005783;GO:0005794;GO:0005829;GO:0006468;GO:0009617;GO:0009620;GO:0009658;GO:0009723;GO:0009734;GO:0009737;GO:0009742;GO:0009968;GO:0010119;GO:0010243;GO:0010305;GO:0010828;GO:0031090;GO:0031347;GO:0031984;GO:0032101;GO:0035556;GO:0071333;GO:0097367;GO:0098542;GO:1902074;GO:2000026,plant-type vacuole;response to hypoxia;regulation of response to biotic stimulus;MAP kinase kinase kinase activity;protein serine/threonine/tyrosine kinase activity;protein tyrosine kinase activity;protein binding;endosome;endoplasmic reticulum;Golgi apparatus;cytosol;protein phosphorylation;response to bacterium;response to fungus;chloroplast organization;response to ethylene;auxin-activated signaling pathway;response to abscisic acid;brassinosteroid mediated signaling pathway;negative regulation of signal transduction;regulation of stomatal movement;response to organonitrogen compound;leaf vascular tissue pattern formation;positive regulation of glucose transmembrane transport;organelle membrane;regulation of defense response;organelle subcompartment;regulation of response to external stimulus;intracellular signal transduction;cellular response to glucose stimulus;carbohydrate derivative binding;defense response to other organism;response to salt;regulation of multicellular organismal development,EC:2.7.11.25;EC:2.7.12.1;EC:2.7.11.1,mitogen-activated protein kinase kinase kinase;dual-specificity kinase;non-specific serine/threonine protein kinase,,
Xele.ptg000001l.598_1,RecName: Full=E3 ubiquitin-protein ligase RHA2A; AltName: Full=RING-H2 finger A2a; AltName: Full=RING-H2 zinc finger protein RHA2a; AltName: Full=RING-type E3 ubiquitin transferase RHA2A [Arabidopsis thaliana],sp|Q9ZT50.1|RecName: Full=E3 ubiquitin-protein ligase RHA2A AltName: Full=RING-H2 finger A2a AltName: Full=RING-H2 zinc finger protein RHA2a AltName: Full=RING-type E3 ubiquitin transferase RHA2A [Arabidopsis thaliana],1.7E-29,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0004842;GO:0005488;GO:0005737;GO:0006952;GO:0006970;GO:0009687;GO:0009741;GO:0009755;GO:0016020;GO:0043231;GO:0048583;GO:0071396;GO:1901701;GO:1905421,ubiquitin-protein transferase activity;binding;cytoplasm;defense response;response to osmotic stress;abscisic acid metabolic process;response to brassinosteroid;hormone-mediated signaling pathway;membrane;intracellular membrane-bounded organelle;regulation of response to stimulus;cellular response to lipid;cellular response to oxygen-containing compound;regulation of plant organ morphogenesis,EC:2.3.2,Acyltransferases,,
Xele.ptg000001l.233_1,RecName: Full=Probable WRKY transcription factor 50; AltName: Full=WRKY DNA-binding protein 50 [Arabidopsis thaliana],sp|Q8VWQ5.1|RecName: Full=Probable WRKY transcription factor 50 AltName: Full=WRKY DNA-binding protein 50 [Arabidopsis thaliana],7.8E-34,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000122;GO:0000978;GO:0003700;GO:0005515;GO:0005634;GO:0006817;GO:0009409;GO:0009414;GO:0009555;GO:0009611;GO:0009624;GO:0009627;GO:0009723;GO:0009733;GO:0009737;GO:0009751;GO:0009832;GO:0009846;GO:0009867;GO:0009942;GO:0009961;GO:0010055;GO:0010120;GO:0010228;GO:0010508;GO:0030010;GO:0032107;GO:0042659;GO:0045893;GO:0048527;GO:0051607;GO:0070301;GO:0070370;GO:1900057;GO:1900150;GO:1900425;GO:1901002;GO:1901141;GO:1901703;GO:1904369;GO:1990170,negative regulation of transcription by RNA polymerase II;RNA polymerase II cis-regulatory region sequence-specific DNA binding;DNA-binding transcription factor activity;protein binding;nucleus;phosphate ion transport;response to cold;response to water deprivation;pollen development;response to wounding;response to nematode;systemic acquired resistance;response to ethylene;response to auxin;response to abscisic acid;response to salicylic acid;plant-type cell wall biogenesis;pollen germination;jasmonic acid mediated signaling pathway;longitudinal axis specification;response to 1-aminocyclopropane-1-carboxylic acid;atrichoblast differentiation;camalexin biosynthetic process;vegetative to reproductive phase transition of meristem;positive regulation of autophagy;establishment of cell polarity;regulation of response to nutrient levels;regulation of cell fate specification;positive regulation of DNA-templated transcription;lateral root development;defense response to virus;cellular response to hydrogen peroxide;cellular heat acclimation;positive regulation of leaf senescence;regulation of defense response to fungus;negative regulation of defense response to bacterium;positive regulation of response to salt stress;regulation of lignin biosynthetic process;protein localization involved in auxin polar transport;positive regulation of sclerenchyma cell differentiation;stress response to cadmium ion,,,,
Xele.ptg000001l.424_1,RecName: Full=PTI1-like tyrosine-protein kinase 3; Short=PTI1-3 [Arabidopsis thaliana],sp|B9DFG5.1|RecName: Full=PTI1-like tyrosine-protein kinase 3 Short=PTI1-3 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000287;GO:0002221;GO:0004674;GO:0004715;GO:0005524;GO:0005777;GO:0005829;GO:0005886;GO:0006979;GO:0009789;GO:0009860;GO:0010068;GO:0019901;GO:0042742;GO:0046777;GO:0048768;GO:0106310;GO:1900459;GO:1905393,magnesium ion binding;pattern recognition receptor signaling pathway;protein serine/threonine kinase activity;non-membrane spanning protein tyrosine kinase activity;ATP binding;peroxisome;cytosol;plasma membrane;response to oxidative stress;positive regulation of abscisic acid-activated signaling pathway;pollen tube growth;protoderm histogenesis;protein kinase binding;defense response to bacterium;protein autophosphorylation;root hair cell tip growth;protein serine kinase activity;positive regulation of brassinosteroid mediated signaling pathway;plant organ formation,EC:2.7.11.1;EC:2.7.10.2,non-specific serine/threonine protein kinase;non-specific protein-tyrosine kinase,,
Xele.ptg000001l.515_1,RecName: Full=Eukaryotic translation initiation factor 6-2; Short=AteIF-6;2 [Arabidopsis thaliana],sp|Q9M060.1|RecName: Full=Eukaryotic translation initiation factor 6-2 Short=AteIF-62 [Arabidopsis thaliana],1.0E-170,Arabidopsis thaliana;Arabidopsis thaliana,GO:0003743;GO:0005730;GO:0005829;GO:0006413;GO:0009793;GO:0042256;GO:0042273;GO:0043023;GO:0071215,translation initiation factor activity;nucleolus;cytosol;translational initiation;embryo development ending in seed dormancy;cytosolic ribosome assembly;ribosomal large subunit biogenesis;ribosomal large subunit binding;cellular response to abscisic acid stimulus,,,,
Xele.ptg000001l.217_1,RecName: Full=Probable serine/threonine-protein kinase SIS8; AltName: Full=MAPKK kinase SIS8; AltName: Full=Protein SUGAR INSENSITIVE 8 [Arabidopsis thaliana],sp|Q9C9U5.1|RecName: Full=Probable serine/threonine-protein kinase SIS8 AltName: Full=MAPKK kinase SIS8 AltName: Full=Protein SUGAR INSENSITIVE 8 [Arabidopsis thaliana],7.3E-146,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000165;GO:0000325;GO:0002229;GO:0002237;GO:0002376;GO:0004709;GO:0004712;GO:0004713;GO:0005524;GO:0005634;GO:0005769;GO:0005789;GO:0005802;GO:0005829;GO:0005886;GO:0008219;GO:0009414;GO:0009593;GO:0009651;GO:0009658;GO:0009686;GO:0009734;GO:0009742;GO:0009744;GO:0009750;GO:0009788;GO:0009873;GO:0010182;GO:0010200;GO:0010305;GO:0010344;GO:0010828;GO:0012510;GO:0019199;GO:0042802;GO:0045995;GO:0046777;GO:0048367;GO:0048510;GO:0071244;GO:0071333;GO:0090333;GO:0098581;GO:0106310;GO:1900150;GO:1900424;GO:1902074;GO:2000030;GO:2000031;GO:2000035;GO:2000069,MAPK cascade;plant-type vacuole;defense response to oomycetes;response to molecule of bacterial origin;immune system process;MAP kinase kinase kinase activity;protein serine/threonine/tyrosine kinase activity;protein tyrosine kinase activity;ATP binding;nucleus;early endosome;endoplasmic reticulum membrane;trans-Golgi network;cytosol;plasma membrane;cell death;response to water deprivation;detection of chemical stimulus;response to salt stress;chloroplast organization;gibberellin biosynthetic process;auxin-activated signaling pathway;brassinosteroid mediated signaling pathway;response to sucrose;response to fructose;negative regulation of abscisic acid-activated signaling pathway;ethylene-activated signaling pathway;sugar mediated signaling pathway;response to chitin;leaf vascular tissue pattern formation;seed oilbody biogenesis;positive regulation of glucose transmembrane transport;trans-Golgi network transport vesicle membrane;transmembrane receptor protein kinase activity;identical protein binding;regulation of embryonic development;protein autophosphorylation;shoot system development;regulation of timing of transition from vegetative to reproductive phase;cellular response to carbon dioxide;cellular response to glucose stimulus;regulation of stomatal closure;detection of external biotic stimulus;protein serine kinase activity;regulation of defense response to fungus;regulation of defense response to bacterium;response to salt;regulation of response to red or far red light;regulation of salicylic acid mediated signaling pathway;regulation of stem cell division;regulation of post-embryonic root development,EC:2.7.11.25;EC:2.7.12.1;EC:2.7.11.1,mitogen-activated protein kinase kinase kinase;dual-specificity kinase;non-specific serine/threonine protein kinase,,
Xele.ptg000001l.471_1,RecName: Full=Mitogen-activated protein kinase 6; Short=AtMPK6; Short=MAP kinase 6 [Arabidopsis thaliana],sp|Q39026.1|RecName: Full=Mitogen-activated protein kinase 6 Short=AtMPK6 Short=MAP kinase 6 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000165;GO:0000911;GO:0004707;GO:0004713;GO:0005516;GO:0005524;GO:0005634;GO:0005802;GO:0005829;GO:0005874;GO:0005886;GO:0005938;GO:0006972;GO:0009504;GO:0009524;GO:0009555;GO:0009574;GO:0009620;GO:0009626;GO:0009723;GO:0009734;GO:0009738;GO:0009862;GO:0009864;GO:0009868;GO:0009875;GO:0010051;GO:0010082;GO:0010120;GO:0010150;GO:0010183;GO:0010200;GO:0010224;GO:0010229;GO:0010311;GO:0019902;GO:0042539;GO:0042542;GO:0043622;GO:0046777;GO:0048481;GO:0050826;GO:0051510;GO:0060918;GO:0071244;GO:0080026;GO:0080136;GO:0090333;GO:0106310;GO:1902065,MAPK cascade;cytokinesis by cell plate formation;MAP kinase activity;protein tyrosine kinase activity;calmodulin binding;ATP binding;nucleus;trans-Golgi network;cytosol;microtubule;plasma membrane;cell cortex;hyperosmotic response;cell plate;phragmoplast;pollen development;preprophase band;response to fungus;plant-type hypersensitive response;response to ethylene;auxin-activated signaling pathway;abscisic acid-activated signaling pathway;systemic acquired resistance, salicylic acid mediated signaling pathway;induced systemic resistance, jasmonic acid mediated signaling pathway;jasmonic acid and ethylene-dependent systemic resistance, jasmonic acid mediated signaling pathway;pollen-pistil interaction;xylem and phloem pattern formation;regulation of root meristem growth;camalexin biosynthetic process;leaf senescence;pollen tube guidance;response to chitin;response to UV-B;inflorescence development;lateral root formation;phosphatase binding;hypotonic salinity response;response to hydrogen peroxide;cortical microtubule organization;protein autophosphorylation;plant ovule development;response to freezing;regulation of unidimensional cell growth;auxin transport;cellular response to carbon dioxide;response to indolebutyric acid;priming of cellular response to stress;regulation of stomatal closure;protein serine kinase activity;response to L-glutamate,EC:2.7.11.1;EC:2.7.11.24,non-specific serine/threonine protein kinase;mitogen-activated protein kinase,,
